Date,Environment,Frequency(MHz),Cell ID,Group ID,Sector ID,Frequency Error(Hz),RSRP(dBm),Ch Power(dBm),OBW(Hz)
7/09/1965 13:19 น.,427.2120.1.csv,2120,118,39,1,7287.240234,-53,-38,6198413
7/09/1965 13:22 น.,427.2135.1.csv,2135,132,44,0,4071.395996,-74,-53,6165085
7/09/1965 13:23 น.,427.2145.1.csv,2145,409,136,1,6836.640625,-70,-54,6147379
7/09/1965 13:13 น.,427.773.1.csv,773,74,24,2,2417.7771,-95,-72,6189010
7/09/1965 13:14 น.,427.945.1.csv,945,252,84,0,2014.991943,-82,-66,6156043
7/09/1965 13:16 น.,427.955.1.csv,955,167,55,2,3356.39209,-87,-62,6197942
7/09/1965 16:12 น.,434.1812.1.csv,1812.5,132,44,0,5119.766602,-83,-63,6191828
7/09/1965 16:13 น.,434.1830.1.csv,1830,6,2,0,5900.706543,-74,-50,5913643
7/09/1965 16:13 น.,434.2120.1.csv,2120,103,34,1,5771.771973,-89,-72,6194601
7/09/1965 16:15 น.,434.2135.1.csv,2135,132,44,0,6718.514648,-83,-60,6216563
7/09/1965 16:15 น.,434.2145.1.csv,2145,6,2,0,6897.874023,-72,-44,6182581
7/09/1965 16:16 น.,434.2165.1.csv,2165,6,2,0,6735.62207,-82,-60,6190213
7/09/1965 16:10 น.,434.773.1.csv,773,74,24,2,2469.693604,-94,-70,6197915
7/09/1965 16:12 น.,434.955.1.csv,955,167,55,2,1953.689697,-79,-52,6219222
7/09/1965 16:20 น.,435.1812.1.csv,1812.5,132,44,0,6031.802246,-78,-72,6107896
7/09/1965 16:20 น.,435.1830.1.csv,1830,6,2,0,5614.528809,-74,-54,6198980
7/09/1965 16:21 น.,435.2120.1.csv,2120,103,34,1,7194.473145,-94,-74,6204138
7/09/1965 16:22 น.,435.2145.1.csv,2145,6,2,0,6682.270508,-83,-66,6202316
7/09/1965 16:23 น.,435.2165.1.csv,2165,6,2,0,6315.344238,-78,-61,6203955
7/09/1965 16:17 น.,435.773.1.csv,773,74,24,2,2374.754639,-90,-61,6146830
7/09/1965 16:18 น.,435.955.1.csv,955,167,55,2,3057.562988,-81,-58,6110307
7/09/1965 16:06 น.,436.1812.1.csv,1812.5,132,44,0,5814.451172,-78,-67,6198081
7/09/1965 16:07 น.,436.1830.1.csv,1830,6,2,0,5439.036621,-73,-58,6165377
7/09/1965 16:08 น.,436.2120.1.csv,2120,122,40,2,6503.437988,-83,-69,6150021
7/09/1965 16:09 น.,436.2145.1.csv,2145,6,2,0,6620.699707,-66,-52,6210333
7/09/1965 16:10 น.,436.2165.1.csv,2165,6,2,0,7370.539551,-70,-52,6217480
7/09/1965 16:04 น.,436.773.1.csv,773,74,24,2,2061.231689,-94,-69,6201595
7/09/1965 16:06 น.,436.945.1.csv,945,333,111,0,3030.270508,-81,-69,6185429
7/09/1965 16:06 น.,436.955.1.csv,955,167,55,2,3420.805908,-81,-55,6132457
7/09/1965 16:00 น.,437.1812.1.csv,1812.5,132,44,0,6429.571289,-72,-59,6187890
7/09/1965 16:00 น.,437.1830.1.csv,1830,6,2,0,5456.686035,-68,-54,6207016
7/09/1965 16:02 น.,437.2120.1.csv,2120,103,34,1,5724.718262,-89,-68,6146275
7/09/1965 16:02 น.,437.2135.1.csv,2135,132,44,0,6266.07959,-81,-58,6189748
7/09/1965 16:02 น.,437.2145.1.csv,2145,6,2,0,5204.374023,-71,-56,6205754
7/09/1965 16:03 น.,437.2165.1.csv,2165,8,2,2,7181.566895,-77,-55,6207295
7/09/1965 15:59 น.,437.773.1.csv,773,74,24,2,2235.281738,-87,-71,6156506
7/09/1965 15:59 น.,437.955.1.csv,955,167,55,2,3361.938232,-81,-51,6148439
7/09/1965 13:50 น.,438.1830.1.csv,1830,409,136,1,5687.475586,-103,-84,6183536
7/09/1965 13:54 น.,438.2120.1.csv,2120,122,40,2,7022.062988,-87,-74,6183364
7/09/1965 13:56 น.,438.2145.1.csv,2145,409,136,1,5994.446777,-101,-81,6192936
7/09/1965 13:49 น.,438.773.1.csv,773,74,24,2,1505.94519,-109,-87,6191441
7/09/1965 13:47 น.,438.945.1.csv,945,252,84,0,858.3800049,-98,-81,6197498
7/09/1965 13:49 น.,438.955.1.csv,955,167,55,2,3262.688721,-99,-75,6186271
7/09/1965 14:01 น.,440.1812.1.csv,1812.5,132,44,0,5223.92041,-99,-83,6198312
7/09/1965 14:02 น.,440.1830.1.csv,1830,6,2,0,5936.661133,-90,-70,6195625
7/09/1965 14:04 น.,440.2120.1.csv,2120,118,39,1,6835.421387,-96,-78,6173932
7/09/1965 14:06 น.,440.2145.1.csv,2145,6,2,0,7310.992676,-97,-69,6207156
7/09/1965 14:08 น.,440.2165.1.csv,2165,6,2,0,7417.850586,-93,-69,6149477
7/09/1965 13:58 น.,440.773.1.csv,773,74,24,2,1938.411255,-100,-81,6194900
7/09/1965 13:59 น.,440.945.1.csv,945,252,84,0,869.5474243,-92,-76,6153066
7/09/1965 14:00 น.,440.955.1.csv,955,167,55,2,2955.544434,-96,-73,6163495
7/09/1965 14:14 น.,441.1812.1.csv,1812.5,132,44,0,6388.676758,-100,-77,6167994
7/09/1965 14:17 น.,441.1830.1.csv,1830,6,2,0,6036.761719,-95,-75,6169301
7/09/1965 14:18 น.,441.2120.1.csv,2120,118,39,1,7383.625488,-95,-74,6204292
7/09/1965 14:19 น.,441.2145.1.csv,2145,6,2,0,6739.956055,-99,-78,6173705
7/09/1965 14:26 น.,441.2165.1.csv,2165,252,84,0,7225.550293,-103,-79,6184784
7/09/1965 14:10 น.,441.773.1.csv,773,408,136,0,2642.571289,-105,-82,6196605
7/09/1965 14:10 น.,441.945.1.csv,945,252,84,0,1011.012451,-94,-76,6221133
7/09/1965 14:27 น.,441.955.1.csv,955,167,55,2,3595.817139,-96,-77,6133615
7/09/1965 15:47 น.,442.1812.1.csv,1812.5,132,44,0,-381.4794312,-87,-77,6158825
7/09/1965 15:48 น.,442.1830.1.csv,1830,6,2,0,4214.048828,-80,-62,6195840
7/09/1965 15:48 น.,442.2120.1.csv,2120,103,34,1,5900.090332,-94,-68,6141586
7/09/1965 15:49 น.,442.2145.1.csv,2145,6,2,0,6397.105957,-79,-53,6192279
7/09/1965 15:50 น.,442.2165.1.csv,2165,8,2,2,5497.483887,-89,-69,6209945
7/09/1965 15:45 น.,442.773.1.csv,773,408,136,0,1943.39978,-93,-61,6212867
7/09/1965 15:47 น.,442.955.1.csv,955,167,55,2,2576.887939,-88,-63,6157618
8/09/1965 14:18 น.,189.1812.1.csv,1812.5,178,59,1,6347.696289,-56,-35,6204182
8/09/1965 14:19 น.,189.1830.1.csv,1830,92,30,2,6429.923828,-64,-45,6195565
8/09/1965 14:19 น.,189.2120.1.csv,2120,362,120,2,7721.190918,-58,-42,6159639
8/09/1965 14:20 น.,189.2135.1.csv,2135,178,59,1,7209.264648,-65,-42,6223668
8/09/1965 14:22 น.,189.2165.1.csv,2165,92,30,2,6632.357422,-69,-53,6179744
8/09/1965 14:15 น.,189.773.1.csv,773,97,32,1,2567.588379,-96,-74,6143236
8/09/1965 14:16 น.,189.945.1.csv,945,41,13,2,3434.556885,-53,-33,6204806
8/09/1965 14:18 น.,189.955.1.csv,955,444,148,0,-1644.101563,-50,-31,6227394
8/09/1965 13:51 น.,198.1812.1.csv,1812.5,179,59,2,6781.426758,-66,-46,6231809
8/09/1965 13:53 น.,198.2120.1.csv,2120,363,121,0,6600.942871,-66,-46,6165797
8/09/1965 13:53 น.,198.2135.1.csv,2135,179,59,2,7540.634766,-61,-33,6212395
8/09/1965 13:56 น.,198.2165.1.csv,2165,92,30,2,6679.447754,-78,-59,6223605
8/09/1965 13:50 น.,198.773.1.csv,773,97,32,1,2908.681641,-100,-77,6206035
8/09/1965 13:50 น.,198.945.1.csv,945,39,13,0,4631.764648,-61,-42,5974246
8/09/1965 13:51 น.,198.955.1.csv,955,281,93,2,3597.898682,-69,-45,6186402
8/09/1965 9:53 น.,384.1812.1.csv,1812.5,132,44,0,4449.441406,-94,-70,6196286
8/09/1965 9:53 น.,384.1830.1.csv,1830,6,2,0,4753.537598,-90,-70,6176378
8/09/1965 9:55 น.,384.2120.1.csv,2120,118,39,1,5969.716797,-83,-67,6214933
8/09/1965 9:55 น.,384.2135.1.csv,2135,132,44,0,5505.402832,-94,-71,6164490
8/09/1965 9:56 น.,384.2145.1.csv,2145,6,2,0,5125.221191,-90,-68,6204105
8/09/1965 9:57 น.,384.2165.1.csv,2165,6,2,0,6166.657715,-91,-77,6208320
8/09/1965 9:50 น.,384.773.1.csv,773,74,24,2,1925.85144,-98,-69,6133448
8/09/1965 9:51 น.,384.945.1.csv,945,252,84,0,-93.87249756,-85,-69,6220664
8/09/1965 9:52 น.,384.955.1.csv,955,167,55,2,3296.582764,-92,-67,6181844
8/09/1965 10:23 น.,389.1830.1.csv,1830,408,136,0,6469.507324,-84,-66,6185328
8/09/1965 10:24 น.,389.2120.1.csv,2120,118,39,1,7106.587891,-78,-62,6203607
8/09/1965 10:24 น.,389.2135.1.csv,2135,118,39,1,6666.363281,-82,-65,6101150
8/09/1965 10:25 น.,389.2145.1.csv,2145,408,136,0,7011.866211,-90,-74,6179946
8/09/1965 10:25 น.,389.2165.1.csv,2165,252,84,0,7117.23584,-97,-65,6146931
8/09/1965 10:20 น.,389.773.1.csv,773,408,136,0,1932.994751,-103,-81,6197786
8/09/1965 10:20 น.,389.945.1.csv,945,252,84,0,1188.291748,-95,-73,6214278
8/09/1965 10:32 น.,390.1830.1.csv,1830,409,136,1,6696.202148,-93,-73,6203316
8/09/1965 10:33 น.,390.2120.1.csv,2120,118,39,1,7202.665527,-74,-58,6185045
8/09/1965 10:35 น.,390.2145.1.csv,2145,252,84,0,7071.983887,-92,-73,6192499
8/09/1965 10:35 น.,390.2165.1.csv,2165,252,84,0,6959.870605,-97,-82,6157389
8/09/1965 10:28 น.,390.773.1.csv,773,202,67,1,753.7249146,-102,-79,6186407
8/09/1965 10:29 น.,390.945.1.csv,945,252,84,0,3182.648682,-86,-65,6058356
8/09/1965 10:36 น.,390.955.1.csv,955,444,148,0,1751.958374,-101,-81,6219955
8/09/1965 10:40 น.,391.1812.1.csv,1812.5,132,44,0,5344.18457,-91,-76,6180239
8/09/1965 10:41 น.,391.1830.1.csv,1830,409,136,1,5892.025391,-88,-69,6158041
8/09/1965 10:42 น.,391.2120.1.csv,2120,118,39,1,7326.844238,-72,-52,6219223
8/09/1965 10:44 น.,391.2145.1.csv,2145,252,84,0,6771.283203,-91,-71,6180134
8/09/1965 10:37 น.,391.773.1.csv,773,74,24,2,3255.372559,-100,-77,6186054
8/09/1965 10:37 น.,391.945.1.csv,945,252,84,0,1384.920288,-86,-72,6231281
8/09/1965 10:46 น.,391.955.1.csv,955,167,55,2,4196.578613,-92,-69,6120283
8/09/1965 10:12 น.,392.1812.1.csv,1812.5,132,44,0,5570.804688,-95,-72,6167703
8/09/1965 10:13 น.,392.1830.1.csv,1830,252,84,0,5642.944336,-86,-65,6197750
8/09/1965 10:14 น.,392.2120.1.csv,2120,121,40,1,7104.249512,-89,-71,6218097
8/09/1965 10:15 น.,392.2135.1.csv,2135,132,44,0,6339.614258,-93,-71,6197536
8/09/1965 10:15 น.,392.2145.1.csv,2145,252,84,0,7187.875488,-89,-70,6183164
8/09/1965 10:16 น.,392.2165.1.csv,2165,252,84,0,6932.669922,-90,-73,6173207
8/09/1965 10:10 น.,392.773.1.csv,773,42,14,0,2246.381104,-100,-75,6148972
8/09/1965 10:11 น.,392.945.1.csv,945,252,84,0,1339.896851,-83,-69,6221871
8/09/1965 10:12 น.,392.955.1.csv,955,167,55,2,3761.719482,-91,-60,6146438
8/09/1965 10:02 น.,393.1812.1.csv,1812.5,132,44,0,4157.577148,-93,-81,6189440
8/09/1965 10:03 น.,393.1830.1.csv,1830,6,2,0,5571.366699,-87,-64,6027314
8/09/1965 10:05 น.,393.2120.1.csv,2120,121,40,1,6354.986328,-86,-71,6138126
8/09/1965 10:07 น.,393.2135.1.csv,2135,132,44,0,6846.86377,-92,-77,6194907
8/09/1965 10:07 น.,393.2145.1.csv,2145,252,84,0,5787.812012,-92,-75,6187718
8/09/1965 10:08 น.,393.2165.1.csv,2165,252,84,0,6589.637695,-92,-70,6140349
8/09/1965 10:00 น.,393.773.1.csv,773,408,136,0,2323.102539,-96,-70,6155389
8/09/1965 10:01 น.,393.945.1.csv,945,252,84,0,1423.731323,-90,-69,6226614
8/09/1965 10:01 น.,393.955.1.csv,955,167,55,2,3897.829834,-90,-64,6176406
8/09/1965 15:05 น.,419.1812.1.csv,1812.5,178,59,1,6202.186523,-89,-65,6130778
8/09/1965 15:06 น.,419.1830.1.csv,1830,92,30,2,7864.175781,-91,-73,6190824
8/09/1965 15:07 น.,419.2120.1.csv,2120,362,120,2,7172.774902,-91,-74,6181524
8/09/1965 15:08 น.,419.2135.1.csv,2135,178,59,1,7258.795898,-95,-76,6169168
8/09/1965 15:08 น.,419.2145.1.csv,2145,7,2,1,6647.01709,-95,-74,6209569
8/09/1965 15:09 น.,419.2165.1.csv,2165,92,30,2,7280.609863,-99,-79,6145296
8/09/1965 14:57 น.,419.773.1.csv,773,97,32,1,2588.771973,-99,-79,6179164
8/09/1965 15:04 น.,419.945.1.csv,945,41,13,2,3886.291748,-86,-66,6208945
8/09/1965 15:04 น.,419.955.1.csv,955,444,148,0,748.338562,-78,-61,6095786
8/09/1965 11:05 น.,423.1812.1.csv,1812.5,132,44,0,5727.520996,-90,-70,6200574
8/09/1965 11:05 น.,423.1830.1.csv,1830,6,2,0,6408.596191,-78,-55,6195580
8/09/1965 11:07 น.,423.2120.1.csv,2120,118,39,1,7204.324219,-79,-63,6198825
8/09/1965 11:11 น.,423.2135.1.csv,2135,132,44,0,7003.15918,-91,-62,6186845
8/09/1965 11:09 น.,423.2145.1.csv,2145,6,2,0,7303.810059,-89,-71,6210512
8/09/1965 11:10 น.,423.2165.1.csv,2165,6,2,0,7019.710449,-88,-70,6163330
8/09/1965 11:02 น.,423.773.1.csv,773,408,136,0,2322.664551,-95,-70,6199606
8/09/1965 11:03 น.,423.945.1.csv,945,252,84,0,3907.359619,-80,-67,6187561
8/09/1965 11:04 น.,423.955.1.csv,955,167,55,2,3888.471924,-89,-65,6189989
8/09/1965 10:55 น.,424.1812.1.csv,1812.5,132,44,0,6952.623047,-96,-79,6179476
8/09/1965 10:56 น.,424.1830.1.csv,1830,409,136,1,6189.709473,-79,-61,6219847
8/09/1965 10:58 น.,424.2145.1.csv,2145,409,136,1,7240.495117,-82,-54,6169210
8/09/1965 10:52 น.,424.773.1.csv,773,408,136,0,1963.411255,-102,-79,6184132
8/09/1965 10:53 น.,424.945.1.csv,945,252,84,0,1193.802246,-94,-76,6203376
8/09/1965 10:54 น.,424.955.1.csv,955,167,55,2,4434.760742,-99,-77,6106636
8/09/1965 12:53 น.,468.1812.1.csv,1812.5,179,59,2,5871.072266,-73,-54,6215322
8/09/1965 12:56 น.,468.2120.1.csv,2120,363,121,0,7183.290039,-67,-53,6225319
8/09/1965 12:57 น.,468.2135.1.csv,2135,179,59,2,7109.411621,-73,-44,6208249
8/09/1965 13:00 น.,468.2165.1.csv,2165,90,30,0,7197.140137,-84,-57,5973521
8/09/1965 12:52 น.,468.773.1.csv,773,74,24,2,2106.483643,-105,-82,6183878
8/09/1965 12:52 น.,468.945.1.csv,945,39,13,0,3980.375977,-65,-41,6179459
8/09/1965 12:53 น.,468.955.1.csv,955,281,93,2,2846.736084,-69,-46,6122918
8/09/1965 12:46 น.,469.1812.1.csv,1812.5,179,59,2,5477.4375,-63,-42,6211505
8/09/1965 12:47 น.,469.2120.1.csv,2120,363,121,0,6580.338867,-59,-36,6221327
8/09/1965 12:48 น.,469.2135.1.csv,2135,179,59,2,6675.474609,-60,-33,6202528
8/09/1965 12:49 น.,469.2165.1.csv,2165,90,30,0,6992.390625,-69,-42,6210186
8/09/1965 12:44 น.,469.773.1.csv,773,350,116,2,2248.354492,-97,-79,6156110
8/09/1965 12:45 น.,469.945.1.csv,945,39,13,0,3542.503418,-53,-31,6184817
8/09/1965 12:46 น.,469.955.1.csv,955,281,93,2,2937.023438,-54,-31,6171325
8/09/1965 12:39 น.,470.1812.1.csv,1812.5,179,59,2,5401.299316,-52,-29,6188185
8/09/1965 12:42 น.,470.2120.1.csv,2120,363,121,0,6943.75,-55,-40,6219418
8/09/1965 12:42 น.,470.2135.1.csv,2135,179,59,2,6390.092285,-58,-31,6207854
8/09/1965 12:43 น.,470.2165.1.csv,2165,90,30,0,6709.597656,-78,-47,5867093
8/09/1965 12:36 น.,470.773.1.csv,773,350,116,2,2765.324707,-102,-80,6171923
8/09/1965 12:37 น.,470.945.1.csv,945,39,13,0,3940.453613,-50,-37,6173283
8/09/1965 12:38 น.,470.955.1.csv,955,281,93,2,2305.678467,-51,-28,6195551
8/09/1965 13:22 น.,471.1812.1.csv,1812.5,179,59,2,5920.97168,-57,-33,6198401
8/09/1965 13:25 น.,471.2120.1.csv,2120,363,121,0,6455.989258,-52,-38,6191470
8/09/1965 13:25 น.,471.2135.1.csv,2135,179,59,2,7281.042969,-54,-25,6194262
8/09/1965 13:27 น.,471.2165.1.csv,2165,90,30,0,7325.476563,-58,-41,6190388
8/09/1965 13:21 น.,471.773.1.csv,773,350,116,2,1696.048706,-97,-76,6179412
8/09/1965 13:22 น.,471.945.1.csv,945,39,13,0,4164.54834,-47,-33,6220136
8/09/1965 13:22 น.,471.955.1.csv,955,281,93,2,3962.56543,-49,-33,6169279
8/09/1965 13:37 น.,472.1812.1.csv,1812.5,179,59,2,6460.927734,-64,-39,6187566
8/09/1965 13:39 น.,472.2120.1.csv,2120,363,121,0,7150.545898,-57,-41,6158515
8/09/1965 13:39 น.,472.2135.1.csv,2135,179,59,2,6943.267578,-64,-38,6214182
8/09/1965 13:40 น.,472.2165.1.csv,2165,91,30,1,7436.28418,-72,-51,6192390
8/09/1965 13:29 น.,472.773.1.csv,773,97,32,1,2294.297363,-99,-76,6151004
8/09/1965 13:37 น.,472.955.1.csv,955,281,93,2,3782.078613,-64,-44,6220792
8/09/1965 13:44 น.,473.1812.1.csv,1812.5,179,59,2,6716.543457,-78,-60,6194778
8/09/1965 13:45 น.,473.2120.1.csv,2120,363,121,0,7039.105469,-70,-55,6214403
8/09/1965 13:45 น.,473.2135.1.csv,2135,179,59,2,7228.087891,-77,-50,6228505
8/09/1965 13:48 น.,473.2165.1.csv,2165,252,84,0,6801.937012,-89,-66,6188865
8/09/1965 13:41 น.,473.773.1.csv,773,74,24,2,2076.465332,-95,-73,6199528
8/09/1965 13:43 น.,473.955.1.csv,955,281,93,2,2881.040039,-69,-44,6219812
8/09/1965 16:14 น.,481.1812.1.csv,1812.5,177,59,0,5499.20459,-73,-58,6211746
8/09/1965 16:15 น.,481.1830.1.csv,1830,91,30,1,4812.934082,-81,-65,6208828
8/09/1965 16:19 น.,481.2120.1.csv,2120,362,120,2,6592.967773,-73,-54,6201531
8/09/1965 16:20 น.,481.2135.1.csv,2135,177,59,0,6598.866211,-73,-57,6208023
8/09/1965 16:21 น.,481.2145.1.csv,2145,91,30,1,6142.90332,-71,-60,6203139
8/09/1965 16:21 น.,481.2165.1.csv,2165,91,30,1,6449.281738,-81,-66,6153600
8/09/1965 16:13 น.,481.773.1.csv,773,97,32,1,2506.473877,-103,-80,6169393
8/09/1965 16:14 น.,481.945.1.csv,945,41,13,2,2619.883789,-71,-55,6206103
8/09/1965 16:14 น.,481.955.1.csv,955,444,148,0,2754.693115,-73,-54,6166157
8/09/1965 14:06 น.,525.1812.1.csv,1812.5,178,59,1,6152.008301,-56,-35,6218091
8/09/1965 14:08 น.,525.1830.1.csv,1830,92,30,2,6470.969727,-58,-38,6167383
8/09/1965 14:09 น.,525.2120.1.csv,2120,364,121,1,7222.798828,-59,-40,6166522
8/09/1965 14:09 น.,525.2135.1.csv,2135,179,59,2,7398.703613,-61,-32,6209725
8/09/1965 14:14 น.,525.2165.1.csv,2165,92,30,2,7403.710938,-60,-38,6206262
8/09/1965 14:05 น.,525.773.1.csv,773,74,24,2,1769.268921,-106,-83,6183941
8/09/1965 14:06 น.,525.945.1.csv,945,40,13,1,3075.032471,-45,-30,6189091
8/09/1965 14:06 น.,525.955.1.csv,955,444,148,0,3198.766846,-51,-36,6203532
8/09/1965 14:25 น.,526.1812.1.csv,1812.5,177,59,0,6557.79834,-63,-42,6186282
8/09/1965 14:26 น.,526.1830.1.csv,1830,91,30,1,6276.782227,-68,-50,6182893
8/09/1965 14:27 น.,526.2120.1.csv,2120,362,120,2,8700.618164,-50,-37,6182619
8/09/1965 14:27 น.,526.2135.1.csv,2135,177,59,0,7246.713379,-62,-40,6206322
8/09/1965 14:29 น.,526.2165.1.csv,2165,92,30,2,6265.543457,-73,-53,6153891
8/09/1965 14:24 น.,526.773.1.csv,773,97,32,1,2438.206787,-102,-78,6186110
8/09/1965 14:25 น.,526.945.1.csv,945,40,13,1,4309.286621,-58,-39,6193323
8/09/1965 14:25 น.,526.955.1.csv,955,444,148,0,2960.299316,-59,-45,6164360
8/09/1965 14:31 น.,527.1812.1.csv,1812.5,177,59,0,6531.725586,-64,-41,6196059
8/09/1965 14:32 น.,527.1830.1.csv,1830,91,30,1,6253.11084,-63,-44,6195389
8/09/1965 14:32 น.,527.2120.1.csv,2120,362,120,2,7547.98877,-53,-39,6182120
8/09/1965 14:33 น.,527.2135.1.csv,2135,178,59,1,7522.140625,-62,-43,6227519
8/09/1965 14:34 น.,527.2165.1.csv,2165,91,30,1,7226.092285,-65,-49,6176968
8/09/1965 14:30 น.,527.773.1.csv,773,74,24,2,3190.042969,-101,-77,6199282
8/09/1965 14:30 น.,527.945.1.csv,945,41,13,2,3324.276611,-48,-34,6186764
8/09/1965 14:31 น.,527.955.1.csv,955,444,148,0,3674.044678,-55,-46,6170463
8/09/1965 14:37 น.,528.1812.1.csv,1812.5,177,59,0,6411.210938,-82,-66,6168436
8/09/1965 14:37 น.,528.1830.1.csv,1830,91,30,1,6084.924316,-81,-58,6196079
8/09/1965 14:38 น.,528.2120.1.csv,2120,362,120,2,7014.395508,-69,-54,6178308
8/09/1965 14:38 น.,528.2135.1.csv,2135,178,59,1,6600.550781,-77,-60,6206089
8/09/1965 14:40 น.,528.2165.1.csv,2165,91,30,1,7346.358398,-76,-59,6193043
8/09/1965 14:35 น.,528.773.1.csv,773,97,32,1,2774.033447,-104,-81,6173999
8/09/1965 14:35 น.,528.945.1.csv,945,41,13,2,3254.135742,-58,-45,6221043
8/09/1965 14:36 น.,528.955.1.csv,955,444,148,0,3408.657715,-64,-46,6168292
8/09/1965 14:45 น.,530.1812.1.csv,1812.5,177,59,0,6355.302734,-82,-61,6217686
8/09/1965 14:45 น.,530.1830.1.csv,1830,91,30,1,6656.983887,-90,-71,6198874
8/09/1965 14:49 น.,530.2120.1.csv,2120,362,120,2,7581.728027,-75,-54,6153295
8/09/1965 14:50 น.,530.2135.1.csv,2135,178,59,1,7414.952148,-76,-58,6152801
8/09/1965 14:54 น.,530.2165.1.csv,2165,91,30,1,7550.663086,-86,-65,6200438
8/09/1965 14:42 น.,530.773.1.csv,773,97,32,1,3416.967041,-100,-76,6209741
8/09/1965 14:43 น.,530.945.1.csv,945,41,13,2,3056.498047,-77,-60,6202980
8/09/1965 14:44 น.,530.955.1.csv,955,444,148,0,3046.314453,-84,-63,6183122
8/09/1965 16:32 น.,531.1812.1.csv,1812.5,178,59,1,5691.028809,-79,-56,6086445
8/09/1965 16:33 น.,531.1830.1.csv,1830,91,30,1,5181.016602,-80,-61,6132134
8/09/1965 16:34 น.,531.2120.1.csv,2120,362,120,2,6932.273438,-72,-57,6166589
8/09/1965 16:35 น.,531.2135.1.csv,2135,178,59,1,7035.684082,-79,-64,6217062
8/09/1965 16:36 น.,531.2145.1.csv,2145,91,30,1,7286.089844,-81,-66,6187581
8/09/1965 16:37 น.,531.2165.1.csv,2165,91,30,1,7101.78418,-85,-71,6189981
8/09/1965 16:31 น.,531.773.1.csv,773,97,32,1,4179.924805,-104,-84,6164125
8/09/1965 16:31 น.,531.945.1.csv,945,133,44,1,2151.064453,-66,-54,6218209
8/09/1965 16:32 น.,531.955.1.csv,955,444,148,0,2566.114014,-63,-49,6175585
8/09/1965 16:25 น.,532.1812.1.csv,1812.5,177,59,0,5698.942383,-86,-67,6206220
8/09/1965 16:25 น.,532.1830.1.csv,1830,91,30,1,5340.798828,-84,-66,6177262
8/09/1965 16:26 น.,532.2120.1.csv,2120,120,40,0,6594.67334,-88,-71,6182189
8/09/1965 16:27 น.,532.2135.1.csv,2135,177,59,0,6698.035645,-82,-64,6195399
8/09/1965 16:28 น.,532.2145.1.csv,2145,409,136,1,6655.551758,-86,-69,6214505
8/09/1965 16:28 น.,532.2165.1.csv,2165,91,30,1,6663.850586,-87,-73,6216043
8/09/1965 16:23 น.,532.773.1.csv,773,97,32,1,2344.682617,-105,-81,6201053
8/09/1965 16:24 น.,532.945.1.csv,945,41,13,2,2453.436279,-79,-61,6220365
8/09/1965 16:24 น.,532.955.1.csv,955,281,93,2,2173.768066,-85,-69,6213121
8/09/1965 16:09 น.,533.1812.1.csv,1812.5,177,59,0,5008.147461,-67,-46,5970551
8/09/1965 16:09 น.,533.1830.1.csv,1830,91,30,1,5913.919434,-80,-65,6192990
8/09/1965 16:10 น.,533.2120.1.csv,2120,362,120,2,4270.693848,-72,-56,6100521
8/09/1965 16:11 น.,533.2135.1.csv,2135,177,59,0,6006.511719,-73,-56,6168169
8/09/1965 16:12 น.,533.2145.1.csv,2145,91,30,1,6073.596191,-81,-64,6157756
8/09/1965 16:12 น.,533.2165.1.csv,2165,91,30,1,4779.460938,-81,-63,6174637
8/09/1965 16:07 น.,533.773.1.csv,773,350,116,2,1914.633667,-100,-80,6203861
8/09/1965 16:07 น.,533.945.1.csv,945,41,13,2,2459.805664,-70,-49,6197434
8/09/1965 16:08 น.,533.955.1.csv,955,444,148,0,2952.303955,-69,-53,6221296
8/09/1965 16:41 น.,844.1812.1.csv,1812.5,178,59,1,5957.76416,-75,-49,6108571
8/09/1965 16:41 น.,844.1830.1.csv,1830,91,30,1,6260.443848,-73,-56,6188763
8/09/1965 16:42 น.,844.2120.1.csv,2120,362,120,2,6896.358398,-59,-46,6180686
8/09/1965 16:43 น.,844.2135.1.csv,2135,178,59,1,6928.512695,-65,-38,6193332
8/09/1965 16:46 น.,844.2165.1.csv,2165,92,30,2,7661.769531,-85,-60,6102574
8/09/1965 16:39 น.,844.773.1.csv,773,97,32,1,2412.930908,-104,-74,6119402
8/09/1965 16:40 น.,844.945.1.csv,945,41,13,2,1887.013428,-64,-46,6193403
8/09/1965 16:40 น.,844.955.1.csv,955,444,148,0,2732.672363,-61,-44,6221563
8/09/1965 16:49 น.,845.1812.1.csv,1812.5,178,59,1,5930.135254,-71,-50,6095048
8/09/1965 16:50 น.,845.1830.1.csv,1830,92,30,2,5119.272461,-78,-60,6179331
8/09/1965 16:51 น.,845.2120.1.csv,2120,362,120,2,6883.763672,-71,-55,6188762
8/09/1965 16:51 น.,845.2135.1.csv,2135,177,59,0,6824.987305,-80,-57,6208889
8/09/1965 16:52 น.,845.2165.1.csv,2165,91,30,1,6466.456543,-83,-64,6187560
8/09/1965 16:47 น.,845.773.1.csv,773,97,32,1,2421.38208,-102,-73,6147853
8/09/1965 16:48 น.,845.945.1.csv,945,41,13,2,3306.913818,-65,-51,6200334
8/09/1965 16:48 น.,845.955.1.csv,955,444,148,0,2923.945313,-58,-45,6091570
8/09/1965 16:57 น.,846.1812.1.csv,1812.5,132,44,0,6479.911621,-89,-67,6105435
8/09/1965 16:58 น.,846.183.1.csv,1830,7,2,1,6166.658691,-86,-64,6215528
